0,114,1.3768564425177443,5.936090236266741,1.3768564425177443
1,114,1.3768564425177443,4.735887367545133,1.0803145578353774
2,114,1.3768564425177443,4.844476009975091,1.3768564425177443
3,114,1.3768564425177443,3.8387913130434166,1.2457867838937093
4,114,1.3768564425177443,6.386655082806218,1.3768564425177443
5,114,1.3768564425177443,4.773469288589171,1.3768564425177443
6,114,1.3768564425177443,5.554840873545202,1.316123415303496
7,114,1.3768564425177443,3.771928022829265,1.249772692340236
8,114,1.3768564425177443,4.790441901777715,1.3768564425177443
9,114,1.3768564425177443,5.650183528231377,1.3768564425177443
10,114,1.3768564425177443,8.231588506010802,1.3768564425177443
11,114,1.3768564425177443,5.004198122907817,1.3768564425177443
12,114,1.3768564425177443,5.487552645770807,1.3768564425177443
13,114,1.3768564425177443,4.802119461135114,1.24874991447993
14,114,1.3768564425177443,4.760563916594953,1.3768564425177443
15,114,1.3768564425177443,4.574717423211428,1.3768564425177443
16,114,1.3768564425177443,4.633429511475845,1.3768564425177443
17,114,1.3768564425177443,5.301541673469825,1.3768564425177443
18,114,1.3768564425177443,6.014418300134027,1.3768564425177443
19,114,1.3768564425177443,5.036264855432979,1.3488011168797227
20,114,1.3768564425177443,4.561889719089142,1.3768564425177443
21,114,1.3768564425177443,4.9279476981822885,1.3768564425177443
22,114,1.3768564425177443,4.8014492866662515,1.3171574092998188
23,114,1.3768564425177443,4.876560822167074,1.2826872462516008
24,114,1.3768564425177443,5.440938732040719,1.3768564425177443
25,114,1.3768564425177443,5.494071882287651,1.2971841967684759
26,114,1.3768564425177443,3.8168289289588992,1.3768564425177443
27,114,1.3768564425177443,5.341892127141726,1.3768564425177443
28,114,1.3768564425177443,6.691750984597663,1.3768564425177443
29,114,1.3768564425177443,5.326152876991741,1.3768564425177443
30,114,1.3768564425177443,4.851745918859547,1.3768564425177443
31,114,1.3768564425177443,5.709416748735195,1.3768564425177443
32,114,1.3768564425177443,5.73607655436949,1.2670321965092062
33,114,1.3768564425177443,3.1059919555382605,1.3742706046406568
34,114,1.3768564425177443,5.725837860040938,1.2997300801370768
35,114,1.3768564425177443,4.612781818671868,1.3768564425177443
36,114,1.3768564425177443,5.697442020166603,1.3768564425177443
37,114,1.3768564425177443,4.282943363046241,1.3768564425177443
38,114,1.3768564425177443,5.084250126902893,1.3587414484242208
39,114,1.3768564425177443,5.090892507067939,1.3459138318892023
40,114,1.3768564425177443,4.947652179680235,1.3768564425177443
41,114,1.3768564425177443,5.10355978790778,1.3768564425177443
42,114,1.3768564425177443,3.8639687627024526,1.3768564425177443
43,114,1.3768564425177443,6.091264869052063,1.3768564425177443
44,114,1.3768564425177443,3.694401812906747,1.3118654641941192
45,114,1.3768564425177443,5.677037852522146,1.268085091914894
46,114,1.3768564425177443,5.39373838825082,1.3768564425177443
47,114,1.3768564425177443,6.0977643257131415,1.3768564425177443
48,114,1.3768564425177443,4.050273871036503,1.2106325371500184
49,114,1.3768564425177443,4.180974709853248,1.3768564425177443
50,114,1.3768564425177443,6.231052807883374,1.2360458103068972
51,114,1.3768564425177443,5.430789246274222,1.3768564425177443
52,114,1.3768564425177443,5.318105670629397,1.3768564425177443
53,114,1.3768564425177443,4.841015845075223,1.2508596622945405
54,114,1.3768564425177443,4.5543378943415895,1.3768564425177443
55,114,1.3768564425177443,5.77582510144116,1.3768564425177443
56,114,1.3768564425177443,4.881606572180565,1.3768564425177443
57,114,1.3768564425177443,4.829715992765209,1.2617710871721648
58,114,1.3768564425177443,6.267210538319087,1.3768564425177443
59,114,1.3768564425177443,4.22195618109655,1.3768564425177443
60,114,1.3768564425177443,5.402619584693647,1.3768564425177443
61,114,1.3768564425177443,6.78673544666264,1.3768564425177443
62,114,1.3768564425177443,3.9993628388017344,1.3768564425177443
63,114,1.3768564425177443,7.162733987538646,1.3768564425177443
64,114,1.3768564425177443,5.870203623593737,1.3768564425177443
65,114,1.3768564425177443,6.751542019249224,1.3768564425177443
66,114,1.3768564425177443,6.123936928617684,1.2624445810763498
67,114,1.3768564425177443,3.647718253779054,1.3768564425177443
68,114,1.3768564425177443,4.066035894812374,1.3761219713151822
69,114,1.3768564425177443,5.568649955596413,1.3768564425177443
70,114,1.3768564425177443,5.216213081848393,1.3768564425177443
71,114,1.3768564425177443,5.338753409555722,1.3123152247138605
