Reward
2465.3910958967904
2840.428423306396
2562.681827700074
2868.691307392192
2586.6871286305322
2810.4806434158604
2414.019110972379
3131.926102942203
2670.6451159908856
2203.0623938650447
2088.5882422067184
2720.2931249728626
2669.136295715871
2539.745334049246
2464.7798575555767
2612.4457126494144
2765.7130479729813
2341.828182197243
2398.9924927645666
2852.378728511785
2455.178116619738
2480.551560256651
2413.1677693784836
3228.5411131777983
2278.1769825316615
2442.642961485481
2896.606759422577
2789.5020317473372
2590.3587825482646
2394.5952664677898
2852.6140307972687
2657.3410755603463
2447.4221069869077
2765.3684557031293
2465.1682298161913
2783.7107115556005
2743.39116754548
2648.3201168266246
2572.0146272750812
2447.452361103126
2778.884431747098
2515.869565478243
2871.0360855695876
2233.5218352669945
2896.145539530432
2735.578089521006
2500.3024320891177
2870.199224083462
3118.984123899571
2955.9993936446554
2825.4224120934255
2665.4162950268715
2571.7746257287004
3184.297194162279
2517.5991711712363
2369.3770713433505
2727.433084968713
2937.4602464945565
2242.5766917437736
2782.3088909104818
2394.7334412732453
2446.641117827831
2647.000645217504
2354.5371179794433
2290.3585969870774
2263.3178193399685
2856.262250060546
3242.951464315792
2854.6733769190337
2713.9066786969443
2592.366244384927
2704.225538926082
2374.072524575149
2856.7922517035354
3055.5612112195354
2763.3983245550826
2326.245900371088
2753.176634422494
2706.4585891044826
2396.860225361197
2600.000941293581
2380.433827642927
2807.6073845648943
2719.4526112389985
3217.7498512690477
2414.043000097193
2541.8889480970984
2582.4976087561868
2618.3789411511693
2710.625174474695
3189.9925532501984
2309.736900374681
2626.9125344055424
2754.097116128509
2675.716504887223
2821.0755079459236
2439.2659849098104
2415.064819066794
2576.7133516623417
2899.499502506416
2224.692959632777
2699.8585821701467
2426.240256878283
2818.4515267688525
2606.9323796983053
2844.935144263314
2626.8887734710183
2085.7701003423667
2942.667966371906
2442.363442845505
2651.6967120018658
3039.7984617281913
2699.487499904077
2305.194331136947
2535.2399555961674
2372.1211636427415
2418.3806439212067
2634.366071507476
2915.8671156516575
2346.882206637046
2712.4795432224864
2478.20881878007
3113.3836497012553
2762.6899651366325
2602.46706171546
2561.00779225482
2674.3085054335806
2771.9532331904716
2956.174648042719
3080.1959428809296
3405.481683840833
3860.72783929115
4247.612233015827
4428.558224427541
3932.828081499487
4524.557632715619
4353.598769838548
4682.360202678961
4592.319242858547
4889.018939281463
4817.82219793461
5091.469424996004
4691.569258295215
4838.44162084854
4668.346083674524
4769.953989348629
4769.259007914631
4951.246029278297
5017.148720293163
5165.085046871758
5167.917741980138
5224.161043157385
5317.997982932172
5395.091918375825
5349.809511101861
5369.371568119176
5397.8232167361175
5311.42289248156
5435.319354450771
5332.436522943572
5369.9835420899435
5455.985214331039
5404.319168233531
5468.231108680414
5343.998812111704
5387.524086647374
5344.618745651643
5302.939458936148
5265.888430943552
5276.800091937273
5184.408545622245
5376.613339810081
5351.176012128622
5289.364947769236
5405.788332376176
5386.769107641536
5298.700695555946
5420.924656504799
5269.248445845605
5436.068656177687
5407.797955596382
5401.023078082715
5290.572131492909
5360.3743110968035
5343.264037217828
5462.072479802386
5389.264341575061
5411.9142553230995
5659.438147135882
5545.262139368176
5576.54384016905
5556.090481667422
5372.428262394359
5520.298280223754
5519.892227441363
5493.6126448022205
5496.62015934038
5542.813796346734
5474.217701411586
5522.679870990738
5462.186812537185
5555.931663737043
5498.428476072298
5489.666630494061
5522.045806065389
5527.49361807708
5565.83481522368
5544.4056438783555
5499.057073054591
5434.422644077949
5580.519095825827
5571.736280966718
5520.36492451489
5597.110518925202
5603.9884963401155
5592.225154082451
5570.957364617763
5587.949098688012
5544.324150158465
5671.826002451451
5668.350060304399
5567.027996104399
5616.047129940216
5622.749850927583
5632.321074299374
5649.654860737503
5721.680809401728
5563.909756772099
5663.798256805066
5720.6376290484
5686.806046338586
5578.219380715873
5627.67694032009
5679.422908576544
5590.30154817534
5672.706324466094
5511.7306198285805
5555.73912640564
5552.802080399967
5588.226901552394
5603.6731083892255
5612.694406220644
5660.19774121275
5492.920433260612
5513.9512986595955
5559.439880950224
5552.544065480859
5488.201912690067
5459.382298903415
5514.111702434993
5408.1431717696905
5508.501577714452
5479.98653534356
5390.381513251591
5404.420450651292
5419.970069374322
5508.930714207221
5385.225064092464
5390.532298445415
5392.803475937655
5384.191307021383
5398.976653460799
5382.553569927096
5385.098317633468
5425.421681899565
5348.459290494736
5434.46148994008
5450.50282839996
5464.450286076028
5581.115608560685
5464.732051261117
5495.890069913246
5526.119609602856
5539.974354933381
5452.282489360898
5487.882714147228
5353.920333936799
5420.212228917308
5418.271427448855
5397.580547472136
5298.105025209703
5297.975111048414
5363.043165440209
5361.426583078966
5318.869881984144
5349.230109154911
5327.6826541105565
5295.4971309967395
5418.318307254452
5256.184365067416
5313.718936445932
5310.9127711195015
5297.374121539391
5368.749234398828
5358.2022691425855
5425.253273970204
5405.138206068068
5316.53312359918
5403.4722781651635
5423.458922872668
5387.5397295824005
5429.8731405540575
5395.018698403684
5421.277862646884
5402.559127819397
5435.372183858907
5312.516697424517
5315.437195944638
5469.163969126709
5375.342785827254
5367.99668447118
5396.444931053162
5390.978252292471
5490.443085891496
5391.095235937403
5532.378911542066
5573.524614901816
5568.155712673866
5484.368200800884
5402.850033776636
5498.513939405763
5428.340392075952
5380.800186618044
5308.1583685382775
5318.953100288607
5433.426305098809
5309.78196751896
5367.88196860943
5370.009426648352
5447.076103158524
5447.662885370698
5413.045701871523
5400.848218744052
5466.6670675417645
5481.29844567103
5443.0458050398665
5534.169580522886
5513.9950258383815
5404.0859892725975
5414.979021739736
5413.564967676622
5465.3500834892075
5494.0594625513595
5455.932177209057
5390.759343524713
5363.653592044469
5422.88891635023
5356.177254274521
5309.554247169421
5345.047546700701
5257.03361470845
5217.5505611426925
5260.344907641205
5466.213882372997
5368.593949316764
5354.929157908766
5169.488043118868
5379.35746160091
5390.415714870041
5431.466114642377
5274.282864464103
5373.054949944566
5399.136773349294
5293.088161543488
5305.503074726115
5412.607775988387
5292.875944801258
5314.477945719523
5340.2447488445
5327.074169176798
5303.5587287852595
5265.2579827172285
5222.1075341968435
5437.4406391080365
5300.754380421984
5324.313904905581
5313.696978898479
5367.593485532885
5365.055748566479
5320.714049648961
5441.695343225171
5391.9569971171495
5379.591219540678
5274.707658861732
5347.800913219103
5427.354941955314
5490.5728393600875
5394.782197622975
5597.955523937312
5433.488556865933
5485.615670625141
5390.775170911592
5549.864670248502
5417.535747473491
5566.813273782754
5560.043049692085
5475.244261457813
5401.73557494059
5510.681415355158
5505.093013278216
5486.556053576941
5430.886330386316
5519.330649086983
5548.219380739572
5564.261292870388
5551.72788380205
5573.131415692685
5585.951302745844
5584.551957212464
5531.827957111802
5557.458838227789
5589.5418559656455
5524.468097254996
5607.570268208348
5481.599018775429
5437.746038270436
5645.265689156397
5629.322776551422
5706.5520232228855
5562.066357873821
5563.033476983148
5510.840819166175
5630.959549843998
5562.383855647015
5561.130417842211
5500.171864524651
5714.430809318141
5680.556310950006
5607.357190726121
5455.226020842614
5660.410398089739
5456.575493644205
5569.47026610615
5572.019943605263
5570.656839223756
5585.040077287111
5527.720025586851
5583.765230704691
5526.786737521132
5595.050111782708
5555.928504232908
5524.297810212904
5406.798432722053
5467.079129698409
5587.723306956809
5554.106395082363
5511.392420704102
5473.508852214297
5641.8927935163965
5418.643883543438
5594.612847744844
5543.627076202402
5443.884673779857
5634.344934958535
5480.512982777285
5543.547270269252
5483.212752100829
5465.459550266832
5486.260130709625
5498.159896758467
5544.612272680166
5541.164133835173
5485.747938262918
5529.131969217931
5548.164644210375
5509.858212093217
5405.563182917351
5440.433678581303
5434.7950646024165
5447.631707880275
5398.42899747883
5381.2247303926015
5534.9635725265925
5399.498249939232
5470.700440853016
5453.447557973103
5411.781327718591
5467.439937481786
5311.386534455088
5470.243610658575
5515.718800481318
5515.656342109223
5408.752362907325
5407.273638060816
5572.677387945401
5468.584389714873
5513.423293020111
5365.039283262635
5419.635686978351
5369.795999126855
5396.0395630238145
5522.823628716661
5461.675152963227
5455.984713936056
5359.416786261277
5526.395206368888
5473.374177015607
5458.9267852355215
5387.32604577532
5476.1654476807635
5400.956449063944
5434.460405321569
5316.926167816124
5498.9704163651895
5554.156406013643
5581.760649759664
5534.787603973711
5509.021345923818
5460.505040952681
5599.185427179227
5592.346445380364
5470.060842076293
5571.752153118697
5622.470071788272
5472.5480527973805
5452.280222167814
5625.7224521484795
5406.575345102536
5657.939916464487
5425.601788443393
5440.995268856501
5489.973768085805
5412.967205943729
5432.71406539963
5487.961960681147
5618.903176177768
5463.42656166994
5401.817912067652
5535.36097591942
5477.357330012613
5419.051655948995
5637.569339580043
5392.168680479566
5515.24432917817
5411.890633813236
5535.026530837207
5557.689506182421
5553.778944494044
5418.375519964291
5500.472658549684
5314.630100351683
